,id,contract_start,age,applicant_gender,applicant_maritalstatus,applicant_education,dependants,job,town,default
245,246,2018-01-18,53.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,1,UNEMPLOYED,Reykjavík,0
246,247,2018-01-22,39.0,FEMALE,MARRIED,HIGHER_BA,0,PENSIONER,Ísafjörður,0
247,248,2018-01-22,32.0,FEMALE,COHABITING,HIGHER_MA,0,UNEMPLOYED,Reykjavík,0
248,249,2018-01-18,42.0,MALE,DIVORCED,SECONDARY_SPECIALISED,1,EMPLOYEE,Reykjavík,0
249,250,2018-01-19,52.0,MALE,MARRIED,SECONDARY_SPECIALISED,1,EMPLOYEE,Kópavogur,0
250,251,2018-01-19,52.0,MALE,MARRIED,SECONDARY_SPECIALISED,3,EMPLOYEE,Álftanes,0
251,252,2018-01-19,52.0,MALE,MARRIED,SECONDARY_SPECIALISED,4,EMPLOYEE,Reykjavík,0
252,253,2018-01-19,52.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Mosfellsbær,0
253,254,2018-01-22,37.0,FEMALE,COHABITING,HIGHER_MA,2,EMPLOYEE,Mosfellsbær,0
254,255,2018-01-18,41.0,FEMALE,MARRIED,HIGHER_BA,0,EMPLOYEE,Kópavogur,0
255,256,2018-01-18,41.0,FEMALE,MARRIED,HIGHER_BA,2,EMPLOYEE,Reykjavík,0
256,257,2018-01-19,42.0,MALE,MARRIED,SECONDARY,2,EMPLOYEE,Reykjavík,0
257,258,2018-01-18,59.0,FEMALE,MARRIED,HIGHER_MA,5,ENTREPRENEUR,Reykjavík,0
258,259,2018-01-25,51.0,FEMALE,DIVORCED,SECONDARY,0,EMPLOYEE,Vestmannaeyjar,0
259,260,2018-02-08,36.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,2,STUDENT,Kópavogur,0
260,261,2018-01-25,24.0,MALE,COHABITING,SECONDARY_SPECIALISED,1,EMPLOYEE,Reykjavík,1
261,262,2018-01-22,33.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,3,EMPLOYEE,Kópavogur,0
262,263,2018-01-22,33.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Mosfellsbær,0
263,264,2018-01-19,48.0,FEMALE,SINGLE,HIGHER_BA,4,EMPLOYEE,Reykjavík,1
264,265,2018-01-22,45.0,MALE,MARRIED,HIGHER_MA,2,EMPLOYEE,Garðabær,0
265,266,2018-01-22,45.0,MALE,MARRIED,HIGHER_MA,5,EMPLOYEE,Hafnarfjörður,0
266,267,2018-01-22,45.0,MALE,MARRIED,HIGHER_MA,0,EMPLOYEE,Álftanes,0
267,268,2018-01-23,46.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,UNEMPLOYED,Akranes,0
268,269,2018-01-23,46.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,4,UNEMPLOYED,Reykjavík,0
269,270,2018-01-19,50.0,MALE,MARRIED,SECONDARY_SPECIALISED,1,EMPLOYEE,Reykjavík,0
270,271,2018-01-19,24.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,1,EMPLOYEE,Reykjavík,1
271,272,2018-01-19,54.0,FEMALE,MARRIED,HIGHER_BA,1,EMPLOYEE,Reykjavík,0
272,273,2018-01-19,53.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,STUDENT,Vestmannaeyjar,1
273,274,2018-01-19,53.0,MALE,MARRIED,SECONDARY_SPECIALISED,1,STUDENT,Reykjavík,1
274,275,2018-01-19,38.0,MALE,COHABITING,SECONDARY,1,EMPLOYEE,Reykjavík,0
275,276,2018-01-29,24.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,4,EMPLOYEE,Reykjavík,0
276,277,2018-01-22,22.0,MALE,COHABITING,SECONDARY_SPECIALISED,0,EMPLOYEE,Akranes,0
277,278,2018-01-22,22.0,MALE,COHABITING,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
278,279,2018-01-22,54.0,MALE,MARRIED,SECONDARY,4,EMPLOYEE,Reykjavík,0
279,280,2018-01-22,49.0,MALE,SINGLE,HIGHER_BA,4,PENSIONER,Reykjavík,0
280,281,2018-01-19,31.0,FEMALE,SINGLE,HIGHER_MA,4,EMPLOYEE,Reykjavík,0
281,282,2018-02-02,38.0,MALE,COHABITING,HIGHER_BA,1,EMPLOYEE,Reykjavík,0
282,283,2018-02-02,38.0,MALE,COHABITING,HIGHER_BA,0,EMPLOYEE,Selfoss,0
283,284,2018-01-19,48.0,MALE,DIVORCED,SECONDARY,5,EMPLOYEE,Reykjavík,0
284,285,2018-01-22,39.0,FEMALE,MARRIED,HIGHER_MA,0,EMPLOYEE,Reykjavík,0
285,286,2018-01-26,33.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
286,287,2018-02-06,48.0,MALE,MARRIED,HIGHER_BA,1,EMPLOYEE,Reykjavík,0
287,288,2018-01-19,57.0,MALE,COHABITING,SECONDARY_SPECIALISED,5,EMPLOYEE,Reykjavík,0
288,289,2018-02-12,44.0,FEMALE,MARRIED,HIGHER_BA,2,EMPLOYEE,Reykjavík,0
289,290,2018-01-19,68.0,FEMALE,SINGLE,HIGHER_MA,4,EMPLOYEE,Reykjavík,0
290,291,2018-01-30,35.0,MALE,SINGLE,SECONDARY_SPECIALISED,3,EMPLOYEE,Ísafjörður,0
291,292,2018-01-30,35.0,MALE,SINGLE,SECONDARY_SPECIALISED,3,EMPLOYEE,Kópavogur,0
292,293,2018-01-22,39.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Kópavogur,0
293,294,2018-01-22,39.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
294,295,2018-01-22,36.0,MALE,MARRIED,HIGHER_BA,1,EMPLOYEE,Kópavogur,0
295,296,2018-01-23,43.0,FEMALE,MARRIED,SECONDARY,1,EMPLOYEE,Reykjavík,0
296,297,2018-01-22,46.0,FEMALE,MARRIED,HIGHER_BA,0,UNEMPLOYED,Akranes,0
297,298,2018-01-22,47.0,FEMALE,DIVORCED,BASIC,0,EMPLOYEE,Reykjavík,1
298,299,2018-01-22,30.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
299,300,2018-01-22,30.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Álftanes,0
300,301,2018-01-22,30.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Hafnarfjörður,0
301,302,2018-01-22,49.0,MALE,MARRIED,SECONDARY,1,PENSIONER,Grindavík,0
302,303,2018-01-22,49.0,MALE,MARRIED,SECONDARY,1,PENSIONER,Hafnarfjörður,0
303,304,2018-01-22,51.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Kópavogur,0
304,305,2018-01-22,35.0,FEMALE,MARRIED,HIGHER_MA,1,EMPLOYEE,Reykjavík,0
305,306,2018-01-24,61.0,FEMALE,DIVORCED,BASIC,1,PENSIONER,Reykjavík,1
306,307,2018-02-05,46.0,MALE,MARRIED,SECONDARY_SPECIALISED,4,EMPLOYEE,Reykjavík,0
307,308,2018-01-29,51.0,MALE,DIVORCED,HIGHER_BA,3,PENSIONER,Reykjavík,0
308,309,2018-01-23,35.0,MALE,MARRIED,HIGHER_MA,1,EMPLOYEE,Akureyri,0
309,310,2018-02-15,33.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,1,EMPLOYEE,Garðabær,0
310,311,2018-02-15,33.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,1,EMPLOYEE,Akureyri,0
311,312,2018-01-23,66.0,MALE,COHABITING,SECONDARY_SPECIALISED,1,EMPLOYEE,Garðabær,0
312,313,2018-02-12,47.0,MALE,MARRIED,SECONDARY_SPECIALISED,2,EMPLOYEE,Álftanes,0
313,314,2018-01-22,43.0,MALE,MARRIED,SECONDARY_SPECIALISED,3,PENSIONER,Reykjavík,0
314,315,2018-01-22,54.0,MALE,COHABITING,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
315,316,2018-01-30,30.0,FEMALE,SINGLE,SECONDARY_SPECIALISED,0,EMPLOYEE,Garðabær,0
316,317,2018-01-31,31.0,MALE,MARRIED,SECONDARY_SPECIALISED,1,EMPLOYEE,Reykjavík,0
317,318,2018-01-22,22.0,MALE,SINGLE,SECONDARY_SPECIALISED,0,EMPLOYEE,Hafnarfjörður,0
318,319,2018-01-23,54.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,4,EMPLOYEE,Vestmannaeyjar,0
319,320,2018-01-23,54.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
320,321,2018-01-22,39.0,MALE,SINGLE,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
321,322,2018-01-22,60.0,MALE,MARRIED,HIGHER_MA,1,EMPLOYEE,Mosfellsbær,0
322,323,2018-01-22,60.0,MALE,MARRIED,HIGHER_MA,4,EMPLOYEE,Hafnarfjörður,0
323,324,2018-01-26,57.0,MALE,MARRIED,BASIC,4,EMPLOYEE,Reykjavík,0
324,325,2018-01-23,37.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Álftanes,0
325,326,2018-01-22,55.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,0,PENSIONER,Álftanes,0
326,327,2018-01-24,54.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
327,328,2018-02-05,22.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
328,329,2018-01-22,40.0,FEMALE,MARRIED,HIGHER_MA,3,EMPLOYEE,Reykjavík,0
329,330,2018-01-22,24.0,MALE,SINGLE,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
330,331,2018-01-22,36.0,MALE,SINGLE,SECONDARY_SPECIALISED,4,UNEMPLOYED,Reykjavík,0
331,332,2018-01-22,37.0,FEMALE,SINGLE,HIGHER_BA,2,EMPLOYEE,Akranes,0
332,333,2018-01-22,51.0,MALE,MARRIED,SECONDARY,0,EMPLOYEE,Kópavogur,0
333,334,2018-01-22,51.0,MALE,MARRIED,SECONDARY,1,EMPLOYEE,Akureyri,0
334,335,2018-01-22,41.0,FEMALE,MARRIED,BASIC,0,EMPLOYEE,Álftanes,0
335,336,2018-01-22,57.0,MALE,MARRIED,SECONDARY,1,EMPLOYEE,Reykjavík,0
336,337,2018-01-22,43.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,3,EMPLOYEE,Reykjavík,0
337,338,2018-01-22,27.0,FEMALE,MARRIED,HIGHER_BA,3,EMPLOYEE,Reykjavík,0
338,339,2018-01-23,41.0,MALE,MARRIED,SECONDARY_SPECIALISED,4,EMPLOYEE,Reykjavík,1
339,340,2018-01-31,35.0,FEMALE,MARRIED,HIGHER_MA,2,EMPLOYEE,Reykjavík,0
340,341,2018-01-23,37.0,MALE,MARRIED,SECONDARY_SPECIALISED,2,EMPLOYEE,Álftanes,0
341,342,2018-01-23,37.0,MALE,MARRIED,SECONDARY_SPECIALISED,2,EMPLOYEE,Ísafjörður,0
342,343,2018-01-23,37.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
343,344,2018-01-23,55.0,MALE,DIVORCED,SECONDARY,1,EMPLOYEE,Reykjavík,0
344,345,2018-01-23,58.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,1,EMPLOYEE,Kópavogur,0
345,346,2018-01-23,58.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
346,347,2018-01-23,34.0,MALE,MARRIED,HIGHER_BA,0,EMPLOYEE,Reykjavík,0
347,348,2018-01-23,34.0,MALE,MARRIED,HIGHER_BA,1,EMPLOYEE,Hafnarfjörður,0
348,349,2018-01-24,53.0,FEMALE,MARRIED,HIGHER_MA,1,EMPLOYEE,Reykjavík,0
349,350,2018-01-23,29.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
350,351,2018-01-23,39.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,PENSIONER,Reykjavík,0
351,352,2018-01-23,39.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,3,PENSIONER,Álftanes,0
352,353,2018-01-24,47.0,FEMALE,SINGLE,SECONDARY,1,EMPLOYEE,Hafnarfjörður,1
353,354,2018-01-23,52.0,FEMALE,DIVORCED,BASIC,0,UNEMPLOYED,Reykjavík,0
354,355,2018-01-23,25.0,MALE,MARRIED,SECONDARY_SPECIALISED,5,EMPLOYEE,Reykjavík,0
355,356,2018-01-23,37.0,FEMALE,COHABITING,BASIC,0,EMPLOYEE,Vestmannaeyjar,0
356,357,2018-01-23,37.0,FEMALE,COHABITING,BASIC,4,EMPLOYEE,Reykjavík,0
357,358,2018-01-26,40.0,FEMALE,DIVORCED,HIGHER_BA,1,EMPLOYEE,Reykjavík,0
358,359,2018-01-23,51.0,MALE,COHABITING,BASIC,0,EMPLOYEE,Reykjavík,0
359,360,2018-01-23,57.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,2,EMPLOYEE,Reykjavík,0
360,361,2018-01-24,53.0,MALE,MARRIED,HIGHER_MA,1,EMPLOYEE,Reykjavík,0
361,362,2018-01-23,60.0,MALE,MARRIED,HIGHER_MA,0,EMPLOYEE,Selfoss,0
362,363,2018-01-24,67.0,MALE,MARRIED,SECONDARY_SPECIALISED,1,PENSIONER,Sauðárkrókur,0
363,364,2018-01-24,67.0,MALE,MARRIED,SECONDARY_SPECIALISED,1,PENSIONER,Reykjavík,0
364,365,2018-01-23,52.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
365,366,2018-01-23,28.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,1,UNEMPLOYED,Reykjavík,0
366,367,2018-01-24,54.0,FEMALE,MARRIED,HIGHER_BA,1,EMPLOYEE,Reykjavík,0
367,368,2018-01-24,42.0,MALE,MARRIED,SECONDARY_SPECIALISED,1,EMPLOYEE,Reykjavík,0
368,369,2018-01-24,36.0,MALE,COHABITING,SECONDARY_SPECIALISED,4,EMPLOYEE,Kópavogur,0
369,370,2018-01-24,57.0,FEMALE,MARRIED,HIGHER_BA,0,ENTREPRENEUR,Reykjavík,0
370,371,2018-01-24,57.0,MALE,COHABITING,SECONDARY_SPECIALISED,1,EMPLOYEE,Reykjavík,0
371,372,2018-01-26,39.0,MALE,MARRIED,SECONDARY_SPECIALISED,5,ENTREPRENEUR,Kópavogur,0
372,373,2018-01-26,39.0,MALE,MARRIED,SECONDARY_SPECIALISED,1,ENTREPRENEUR,Reykjavík,0
373,374,2018-01-24,46.0,FEMALE,SINGLE,BASIC,1,EMPLOYEE,Reykjavík,0
374,375,2018-01-24,46.0,FEMALE,SINGLE,BASIC,0,EMPLOYEE,Akranes,0
375,376,2018-01-24,53.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,1,PENSIONER,Ísafjörður,0
376,377,2018-01-24,53.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,PENSIONER,Álftanes,0
377,378,2018-01-26,54.0,MALE,MARRIED,HIGHER_BA,4,EMPLOYEE,Reykjavík,0
378,379,2018-01-26,54.0,MALE,MARRIED,HIGHER_BA,3,EMPLOYEE,Hafnarfjörður,0
379,380,2018-01-26,54.0,MALE,MARRIED,HIGHER_BA,0,EMPLOYEE,Álftanes,0
380,381,2018-01-24,62.0,FEMALE,MARRIED,HIGHER_MA,2,PENSIONER,Mosfellsbær,0
381,382,2018-01-24,62.0,FEMALE,MARRIED,HIGHER_MA,3,PENSIONER,Reykjavík,0
382,383,2018-01-24,62.0,FEMALE,MARRIED,HIGHER_MA,4,PENSIONER,Kópavogur,0
383,384,2018-02-01,49.0,MALE,SINGLE,BASIC,4,PENSIONER,Reykjavík,0
384,385,2018-01-24,54.0,FEMALE,MARRIED,HIGHER_MA,0,UNEMPLOYED,Reykjavík,0
385,386,2018-01-24,54.0,MALE,MARRIED,HIGHER_BA,1,EMPLOYEE,Reykjavík,0
386,387,2018-01-24,45.0,MALE,DIVORCED,HIGHER_MA,0,EMPLOYEE,Reykjavík,0
387,388,2018-01-25,59.0,MALE,MARRIED,HIGHER_MA,1,STUDENT,Reykjavík,0
388,389,2018-01-24,48.0,MALE,COHABITING,HIGHER_BA,1,EMPLOYEE,Reykjavík,0
389,390,2018-01-24,57.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,2,EMPLOYEE,Reykjavík,0
390,391,2018-01-24,53.0,MALE,MARRIED,HIGHER_MA,0,EMPLOYEE,Reykjavík,0
391,392,2018-01-24,57.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,1,UNEMPLOYED,Akranes,0
392,393,2018-01-25,30.0,FEMALE,COHABITING,SECONDARY,0,EMPLOYEE,Reykjavík,0
393,394,2018-01-24,46.0,FEMALE,SINGLE,SECONDARY_SPECIALISED,1,EMPLOYEE,Reykjavík,0
394,395,2018-01-26,48.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,5,EMPLOYEE,Reykjavík,0
395,396,2018-01-24,50.0,MALE,MARRIED,SECONDARY_SPECIALISED,4,EMPLOYEE,Álftanes,0
396,397,2018-01-25,53.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Ísafjörður,1
397,398,2018-01-25,50.0,MALE,DIVORCED,SECONDARY_SPECIALISED,1,EMPLOYEE,Hafnarfjörður,0
398,399,2018-01-25,50.0,MALE,DIVORCED,SECONDARY_SPECIALISED,4,EMPLOYEE,Kópavogur,0
399,400,2018-01-25,24.0,FEMALE,COHABITING,HIGHER_MA,0,EMPLOYEE,Reykjavík,0
400,401,2018-01-25,35.0,FEMALE,COHABITING,HIGHER_BA,0,EMPLOYEE,Reykjavík,0
401,402,2018-01-25,27.0,FEMALE,SINGLE,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
402,403,2018-01-25,27.0,FEMALE,SINGLE,SECONDARY_SPECIALISED,1,EMPLOYEE,Seltjarnarnes,0
403,404,2018-01-25,36.0,MALE,DIVORCED,HIGHER_BA,1,EMPLOYEE,Reykjavík,0
404,405,2018-01-25,47.0,MALE,COHABITING,SECONDARY_SPECIALISED,0,ENTREPRENEUR,Reykjavík,0
405,406,2018-01-25,47.0,MALE,COHABITING,SECONDARY_SPECIALISED,4,ENTREPRENEUR,Hafnarfjörður,0
406,407,2018-01-26,46.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Kópavogur,0
407,408,2018-02-01,60.0,MALE,MARRIED,HIGHER_BA,1,EMPLOYEE,Reykjavík,0
408,409,2018-01-25,40.0,MALE,SINGLE,BASIC,1,EMPLOYEE,Álftanes,0
409,410,2018-01-26,37.0,MALE,MARRIED,SECONDARY_SPECIALISED,4,ENTREPRENEUR,Akranes,0
410,411,2018-01-29,44.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
411,412,2018-01-25,52.0,FEMALE,DIVORCED,HIGHER_MA,4,PENSIONER,Reykjavík,0
412,413,2018-01-29,41.0,MALE,DIVORCED,BASIC,0,EMPLOYEE,Reykjavík,0
413,414,2018-01-29,67.0,FEMALE,WIDOW,BASIC,1,UNEMPLOYED,Ísafjörður,0
414,415,2018-01-29,67.0,FEMALE,WIDOW,BASIC,0,UNEMPLOYED,Garðabær,0
415,416,2018-01-29,67.0,FEMALE,WIDOW,BASIC,0,UNEMPLOYED,Reykjavík,0
416,417,2018-01-26,56.0,FEMALE,SINGLE,SECONDARY_SPECIALISED,0,PENSIONER,Kópavogur,0
417,418,2018-01-25,45.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,ENTREPRENEUR,Reykjavík,0
418,419,2018-01-25,45.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,ENTREPRENEUR,Álftanes,0
419,420,2018-01-25,45.0,MALE,MARRIED,SECONDARY_SPECIALISED,4,ENTREPRENEUR,Hafnarfjörður,0
420,421,2018-01-25,45.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,ENTREPRENEUR,Sauðárkrókur,0
421,422,2018-01-26,48.0,MALE,MARRIED,SECONDARY_SPECIALISED,2,EMPLOYEE,Reykjavík,0
422,423,2018-01-26,42.0,MALE,MARRIED,HIGHER_MA,0,EMPLOYEE,Reykjavík,0
423,424,2018-01-29,49.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,3,EMPLOYEE,Reykjavík,0
424,425,2018-01-25,69.0,FEMALE,DIVORCED,HIGHER_BA,4,EMPLOYEE,Reykjavík,0
425,426,2018-01-25,57.0,MALE,MARRIED,SECONDARY_SPECIALISED,3,EMPLOYEE,Reykjavík,0
426,427,2018-01-25,57.0,MALE,MARRIED,SECONDARY_SPECIALISED,3,EMPLOYEE,Mosfellsbær,0
427,428,2018-01-25,57.0,MALE,MARRIED,SECONDARY_SPECIALISED,3,EMPLOYEE,Hafnarfjörður,0
428,429,2018-01-25,50.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
429,430,2018-02-20,43.0,FEMALE,COHABITING,HIGHER_BA,1,PENSIONER,Reykjavík,1
430,431,2018-01-26,38.0,FEMALE,SINGLE,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
431,432,2018-01-31,43.0,FEMALE,SINGLE,SECONDARY_SPECIALISED,2,EMPLOYEE,Reykjavík,0
432,433,2018-01-26,47.0,MALE,COHABITING,BASIC,0,EMPLOYEE,Selfoss,0
433,434,2018-01-26,47.0,MALE,COHABITING,BASIC,3,EMPLOYEE,Akranes,0
434,435,2018-02-07,54.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
435,436,2018-02-07,54.0,MALE,MARRIED,SECONDARY_SPECIALISED,1,EMPLOYEE,Kópavogur,0
436,437,2018-01-26,34.0,MALE,MARRIED,HIGHER_MA,4,PENSIONER,Reykjavík,0
437,438,2018-01-29,31.0,MALE,MARRIED,SECONDARY_SPECIALISED,1,PENSIONER,Mosfellsbær,0
438,439,2018-01-25,27.0,MALE,COHABITING,SECONDARY_SPECIALISED,1,EMPLOYEE,Reykjavík,0
439,440,2018-02-16,59.0,FEMALE,DIVORCED,HIGHER_MA,0,EMPLOYEE,Kópavogur,1
440,441,2018-02-15,36.0,MALE,MARRIED,BASIC,4,EMPLOYEE,Reykjavík,0
441,442,2018-01-29,35.0,MALE,COHABITING,BASIC,2,EMPLOYEE,Reykjavík,1
442,443,2018-02-02,38.0,FEMALE,DIVORCED,BASIC,0,EMPLOYEE,Reykjavík,0
443,444,2018-01-26,46.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,1,EMPLOYEE,Reykjavík,0
444,445,2018-01-26,61.0,FEMALE,WIDOW,HIGHER_MA,2,EMPLOYEE,Akranes,0
445,446,2018-01-26,61.0,FEMALE,WIDOW,HIGHER_MA,0,EMPLOYEE,Reykjavík,0
446,447,2018-01-26,40.0,FEMALE,MARRIED,HIGHER_MA,2,PENSIONER,Mosfellsbær,0
447,448,2018-01-26,40.0,FEMALE,MARRIED,HIGHER_MA,0,PENSIONER,Reykjavík,0
448,449,2018-01-26,40.0,FEMALE,MARRIED,HIGHER_MA,0,PENSIONER,Akureyri,0
449,450,2018-01-26,32.0,MALE,MARRIED,SECONDARY,0,EMPLOYEE,Álftanes,0
450,451,2018-01-26,32.0,MALE,MARRIED,SECONDARY,3,EMPLOYEE,Reykjavík,0
451,452,2018-01-26,22.0,MALE,SINGLE,SECONDARY_SPECIALISED,0,EMPLOYEE,Garðabær,0
452,453,2018-01-26,22.0,MALE,SINGLE,SECONDARY_SPECIALISED,3,EMPLOYEE,Reykjavík,0
453,454,2018-01-26,38.0,MALE,COHABITING,HIGHER_MA,0,EMPLOYEE,Reykjavík,0
454,455,2018-01-26,31.0,FEMALE,SINGLE,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
455,456,2018-01-29,40.0,MALE,SINGLE,BASIC,1,UNEMPLOYED,Reykjavík,0
456,457,2018-01-29,34.0,MALE,COHABITING,SECONDARY,0,EMPLOYEE,Reykjavík,0
457,458,2018-01-26,41.0,MALE,MARRIED,HIGHER_MA,5,EMPLOYEE,Reykjavík,0
458,459,2018-02-01,54.0,FEMALE,MARRIED,SECONDARY,0,EMPLOYEE,Reykjavík,0
459,460,2018-01-29,48.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,1,EMPLOYEE,Reykjavík,0
460,461,2018-02-08,50.0,MALE,DIVORCED,HIGHER_BA,4,ENTREPRENEUR,Álftanes,1
461,462,2018-01-29,54.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,0,EMPLOYEE,Akranes,0
462,463,2018-01-29,54.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
463,464,2018-01-31,54.0,MALE,COHABITING,SECONDARY_SPECIALISED,3,EMPLOYEE,Reykjavík,0
464,465,2018-01-29,57.0,FEMALE,MARRIED,HIGHER_BA,0,EMPLOYEE,Reykjavík,0
465,466,2018-01-29,57.0,FEMALE,MARRIED,HIGHER_BA,1,EMPLOYEE,Vestmannaeyjar,0
466,467,2018-01-29,57.0,FEMALE,MARRIED,HIGHER_BA,4,EMPLOYEE,Álftanes,0
467,468,2018-01-29,34.0,MALE,MARRIED,HIGHER_MA,0,EMPLOYEE,Reykjavík,0
468,469,2018-02-06,56.0,MALE,COHABITING,BASIC,2,EMPLOYEE,Vestmannaeyjar,0
469,470,2018-01-30,61.0,FEMALE,MARRIED,BASIC,3,PENSIONER,Selfoss,0
470,471,2018-01-30,61.0,FEMALE,MARRIED,BASIC,4,PENSIONER,Grindavík,0
471,472,2018-01-29,60.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,0,EMPLOYEE,Mosfellsbær,0
472,473,2018-02-01,51.0,FEMALE,SINGLE,SECONDARY_SPECIALISED,1,UNEMPLOYED,Hafnarfjörður,0
473,474,2018-02-01,51.0,FEMALE,SINGLE,SECONDARY_SPECIALISED,3,UNEMPLOYED,Kópavogur,0
474,475,2018-02-01,51.0,FEMALE,SINGLE,SECONDARY_SPECIALISED,1,UNEMPLOYED,Reykjavík,0
475,476,2018-01-29,50.0,FEMALE,MARRIED,HIGHER_MA,4,EMPLOYEE,Reykjavík,0
476,477,2018-01-29,43.0,FEMALE,MARRIED,HIGHER_MA,4,EMPLOYEE,Reykjavík,0
477,478,2018-01-29,52.0,MALE,MARRIED,SECONDARY_SPECIALISED,4,PENSIONER,Kópavogur,0
478,479,2018-02-15,57.0,FEMALE,DIVORCED,HIGHER_MA,0,EMPLOYEE,Álftanes,0
479,480,2018-02-15,57.0,FEMALE,DIVORCED,HIGHER_MA,2,EMPLOYEE,Hafnarfjörður,0
480,481,2018-01-29,34.0,MALE,MARRIED,SECONDARY,0,EMPLOYEE,Reykjavík,0
481,482,2018-02-01,34.0,FEMALE,COHABITING,HIGHER_BA,0,PENSIONER,Reykjavík,0
482,483,2018-02-01,34.0,FEMALE,COHABITING,HIGHER_BA,0,PENSIONER,Seltjarnarnes,0
483,484,2018-01-29,45.0,FEMALE,SINGLE,HIGHER_MA,0,EMPLOYEE,Reykjavík,0
484,485,2018-01-29,45.0,FEMALE,SINGLE,HIGHER_MA,0,EMPLOYEE,Akureyri,0
485,486,2018-02-09,48.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,1,EMPLOYEE,Reykjavík,0
486,487,2018-02-21,59.0,FEMALE,MARRIED,BASIC,2,EMPLOYEE,Hafnarfjörður,0
